Index no.,flight_code,source_city,time_taken,stop,destinate_city,price,dep_time_category,arr_time_category,Days_Left,Flight Class
34005,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,20,Economy
34006,6E-371,Hyderabad,330,1-stop,Kolkata,5182,Evening,Night,20,Economy
34007,6E-6319,Hyderabad,390,1-stop,Kolkata,5182,Evening,Night,20,Economy
34008,6E-6066,Hyderabad,395,1-stop,Kolkata,5182,Morning,Afternoon,20,Economy
34009,6E-827,Hyderabad,345,1-stop,Kolkata,5241,Afternoon,Evening,20,Economy
34010,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,20,Economy
34011,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,20,Economy
34012,6E-6066,Hyderabad,310,1-stop,Kolkata,5293,Morning,Afternoon,20,Economy
34013,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,20,Economy
34014,6E-995,Hyderabad,335,1-stop,Kolkata,5293,Early Morning,Morning,20,Economy
34015,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,20,Economy
34016,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,20,Economy
34017,6E-6593,Hyderabad,375,1-stop,Kolkata,5293,Evening,Night,20,Economy
34018,6E-2248,Hyderabad,420,1-stop,Kolkata,5293,Afternoon,Night,20,Economy
34019,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,20,Economy
34020,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,20,Economy
34021,6E-413,Hyderabad,460,1-stop,Kolkata,5293,Early Morning,Afternoon,20,Economy
34022,6E-5211,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,20,Economy
34023,6E-2248,Hyderabad,480,1-stop,Kolkata,5293,Afternoon,Night,20,Economy
34024,6E-6467,Hyderabad,520,1-stop,Kolkata,5293,Afternoon,Night,20,Economy
34025,6E-425,Hyderabad,370,1-stop,Kolkata,5750,Afternoon,Night,20,Economy
34026,6E-886,Hyderabad,420,1-stop,Kolkata,5750,Morning,Evening,20,Economy
34027,6E-903,Hyderabad,310,1-stop,Kolkata,7120,Afternoon,Night,20,Economy
34028,6E-5207,Hyderabad,425,1-stop,Kolkata,8084,Morning,Afternoon,20,Economy
34029,6E-905,Hyderabad,295,1-stop,Kolkata,14428,Afternoon,Evening,20,Business
34030,6E-944,Hyderabad,125,non-stop,Kolkata,2395,Night,Night,21,Economy
34031,6E-6358,Hyderabad,125,non-stop,Kolkata,2815,Morning,Afternoon,21,Economy
34032,6E-6893,Hyderabad,130,non-stop,Kolkata,3298,Early Morning,Early Morning,21,Economy
34033,6E-283,Hyderabad,120,non-stop,Kolkata,4330,Evening,Evening,21,Economy
34034,6E-165,Hyderabad,130,non-stop,Kolkata,4330,Night,Early Morning,21,Economy
34035,6E-6339,Hyderabad,125,non-stop,Kolkata,4330,Early Morning,Morning,21,Economy
34036,6E-6242,Hyderabad,320,1-stop,Kolkata,4327,Early Morning,Afternoon,21,Economy
34037,6E-6242,Hyderabad,475,1-stop,Kolkata,4327,Early Morning,Afternoon,21,Economy
34038,6E-371,Hyderabad,355,1-stop,Kolkata,4663,Evening,Night,21,Economy
34039,6E-6319,Hyderabad,415,1-stop,Kolkata,4663,Evening,Night,21,Economy
34040,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,21,Economy
34041,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,21,Economy
34042,6E-949,Hyderabad,380,1-stop,Kolkata,5182,Night,Early Morning,21,Economy
34043,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,21,Economy
34044,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,21,Economy
34045,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,21,Economy
34046,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,21,Economy
34047,6E-6467,Hyderabad,365,1-stop,Kolkata,5293,Afternoon,Evening,21,Economy
34048,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,21,Economy
34049,6E-5211,Hyderabad,375,1-stop,Kolkata,5293,Evening,Night,21,Economy
34050,6E-2349,Hyderabad,380,1-stop,Kolkata,5293,Night,Early Morning,21,Economy
34051,6E-5369,Hyderabad,385,1-stop,Kolkata,5293,Evening,Night,21,Economy
34052,6E-2456,Hyderabad,405,1-stop,Kolkata,5293,Evening,Night,21,Economy
34053,6E-2248,Hyderabad,420,1-stop,Kolkata,5293,Afternoon,Night,21,Economy
34054,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,21,Economy
34055,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,21,Economy
34056,6E-6684,Hyderabad,460,1-stop,Kolkata,5293,Night,Early Morning,21,Economy
34057,6E-5369,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,21,Economy
34058,6E-5211,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,21,Economy
34059,6E-6593,Hyderabad,470,1-stop,Kolkata,5293,Evening,Night,21,Economy
34060,6E-149,Hyderabad,480,1-stop,Kolkata,5293,Morning,Evening,21,Economy
34061,6E-2248,Hyderabad,480,1-stop,Kolkata,5293,Afternoon,Night,21,Economy
34062,6E-995,Hyderabad,400,2+-stop,Kolkata,5346,Early Morning,Afternoon,21,Economy
34063,6E-425,Hyderabad,370,1-stop,Kolkata,6207,Afternoon,Night,21,Economy
34064,6E-6151,Hyderabad,340,1-stop,Kolkata,8034,Morning,Afternoon,21,Economy
34065,6E-905,Hyderabad,295,1-stop,Kolkata,12601,Afternoon,Evening,21,Business
34066,6E-165,Hyderabad,130,non-stop,Kolkata,2815,Night,Early Morning,22,Economy
34067,6E-6893,Hyderabad,130,non-stop,Kolkata,2773,Early Morning,Early Morning,22,Economy
34068,6E-944,Hyderabad,125,non-stop,Kolkata,3298,Night,Night,22,Economy
34069,6E-6358,Hyderabad,125,non-stop,Kolkata,3298,Morning,Afternoon,22,Economy
34070,6E-283,Hyderabad,120,non-stop,Kolkata,4330,Evening,Evening,22,Economy
34071,6E-6242,Hyderabad,475,1-stop,Kolkata,4327,Early Morning,Afternoon,22,Economy
34072,6E-922,Hyderabad,485,1-stop,Kolkata,4327,Afternoon,Night,22,Economy
34073,6E-266,Hyderabad,470,1-stop,Kolkata,4383,Early Morning,Afternoon,22,Economy
34074,6E-6319,Hyderabad,330,1-stop,Kolkata,4663,Evening,Night,22,Economy
34075,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,22,Economy
34076,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,22,Economy
34077,6E-371,Hyderabad,330,1-stop,Kolkata,5182,Evening,Night,22,Economy
34078,6E-827,Hyderabad,345,1-stop,Kolkata,5182,Afternoon,Evening,22,Economy
34079,6E-6319,Hyderabad,390,1-stop,Kolkata,5182,Evening,Night,22,Economy
34080,6E-6066,Hyderabad,395,1-stop,Kolkata,5182,Morning,Afternoon,22,Economy
34081,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,22,Economy
34082,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,22,Economy
34083,6E-903,Hyderabad,310,1-stop,Kolkata,5293,Afternoon,Night,22,Economy
34084,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,22,Economy
34085,6E-995,Hyderabad,335,1-stop,Kolkata,5293,Early Morning,Morning,22,Economy
34086,6E-5369,Hyderabad,360,1-stop,Kolkata,5293,Evening,Night,22,Economy
34087,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,22,Economy
34088,6E-6593,Hyderabad,375,1-stop,Kolkata,5293,Evening,Night,22,Economy
34089,6E-2248,Hyderabad,420,1-stop,Kolkata,5293,Afternoon,Night,22,Economy
34090,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,22,Economy
34091,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,22,Economy
34092,6E-643,Hyderabad,450,1-stop,Kolkata,5293,Afternoon,Night,22,Economy
34093,6E-2093,Hyderabad,460,1-stop,Kolkata,5293,Morning,Evening,22,Economy
34094,6E-2248,Hyderabad,480,1-stop,Kolkata,5293,Afternoon,Night,22,Economy
34095,6E-425,Hyderabad,370,1-stop,Kolkata,5750,Afternoon,Night,22,Economy
34096,6E-886,Hyderabad,420,1-stop,Kolkata,5750,Morning,Evening,22,Economy
34097,6E-5211,Hyderabad,465,1-stop,Kolkata,7690,Evening,Night,22,Economy
34098,6E-157,Hyderabad,345,1-stop,Kolkata,8034,Early Morning,Morning,22,Economy
34099,6E-5207,Hyderabad,425,1-stop,Kolkata,9134,Morning,Afternoon,22,Economy
34100,6E-905,Hyderabad,295,1-stop,Kolkata,9861,Afternoon,Evening,22,Economy
34101,6E-6893,Hyderabad,130,non-stop,Kolkata,2773,Early Morning,Early Morning,23,Economy
34102,6E-165,Hyderabad,130,non-stop,Kolkata,3298,Night,Early Morning,23,Economy
34103,6E-283,Hyderabad,120,non-stop,Kolkata,4330,Evening,Evening,23,Economy
34104,6E-944,Hyderabad,125,non-stop,Kolkata,4330,Night,Night,23,Economy
34105,6E-6242,Hyderabad,475,1-stop,Kolkata,4327,Early Morning,Afternoon,23,Economy
34106,6E-922,Hyderabad,485,1-stop,Kolkata,4327,Afternoon,Night,23,Economy
34107,6E-6358,Hyderabad,125,non-stop,Kolkata,4821,Morning,Afternoon,23,Economy
34108,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,23,Economy
34109,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,23,Economy
34110,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,23,Economy
34111,6E-6339,Hyderabad,125,non-stop,Kolkata,5082,Early Morning,Morning,23,Economy
34112,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,23,Economy
34113,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,23,Economy
34114,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,23,Economy
34115,6E-995,Hyderabad,335,1-stop,Kolkata,5293,Early Morning,Morning,23,Economy
34116,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,23,Economy
34117,6E-6467,Hyderabad,365,1-stop,Kolkata,5293,Afternoon,Evening,23,Economy
34118,6E-6553,Hyderabad,365,1-stop,Kolkata,5293,Evening,Night,23,Economy
34119,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,23,Economy
34120,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,23,Economy
34121,6E-5211,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,23,Economy
34122,6E-149,Hyderabad,480,1-stop,Kolkata,5293,Morning,Evening,23,Economy
34123,6E-2248,Hyderabad,480,1-stop,Kolkata,5293,Afternoon,Night,23,Economy
34124,6E-6467,Hyderabad,520,1-stop,Kolkata,5293,Afternoon,Night,23,Economy
34125,6E-982,Hyderabad,540,1-stop,Kolkata,5293,Morning,Evening,23,Economy
34126,6E-5369,Hyderabad,555,1-stop,Kolkata,5293,Evening,Night,23,Economy
34127,6E-6553,Hyderabad,210,1-stop,Kolkata,5556,Evening,Evening,23,Economy
34128,6E-913,Hyderabad,525,1-stop,Kolkata,5750,Morning,Night,23,Economy
34129,6E-384,Hyderabad,545,1-stop,Kolkata,5750,Morning,Evening,23,Economy
34130,6E-6719,Hyderabad,550,1-stop,Kolkata,5750,Morning,Evening,23,Economy
34131,6E-425,Hyderabad,370,1-stop,Kolkata,6207,Afternoon,Night,23,Economy
34132,6E-2248,Hyderabad,420,1-stop,Kolkata,6747,Afternoon,Night,23,Economy
34133,6E-6151,Hyderabad,435,1-stop,Kolkata,7577,Morning,Evening,23,Economy
34134,6E-6151,Hyderabad,340,1-stop,Kolkata,8141,Morning,Afternoon,23,Economy
34135,6E-905,Hyderabad,295,1-stop,Kolkata,9404,Afternoon,Evening,23,Economy
34136,6E-413,Hyderabad,530,2+-stop,Kolkata,9456,Early Morning,Afternoon,23,Economy
34137,6E-531,Hyderabad,540,1-stop,Kolkata,10317,Early Morning,Afternoon,23,Business
34138,6E-165,Hyderabad,130,non-stop,Kolkata,2815,Night,Early Morning,24,Economy
34139,6E-6893,Hyderabad,130,non-stop,Kolkata,2773,Early Morning,Early Morning,24,Economy
34140,6E-944,Hyderabad,125,non-stop,Kolkata,3298,Night,Night,24,Economy
34141,6E-6339,Hyderabad,125,non-stop,Kolkata,3298,Early Morning,Morning,24,Economy
34142,6E-6358,Hyderabad,125,non-stop,Kolkata,4330,Morning,Afternoon,24,Economy
34143,6E-6242,Hyderabad,320,1-stop,Kolkata,4327,Early Morning,Afternoon,24,Economy
34144,6E-6242,Hyderabad,475,1-stop,Kolkata,4327,Early Morning,Afternoon,24,Economy
34145,6E-266,Hyderabad,470,1-stop,Kolkata,4383,Early Morning,Afternoon,24,Economy
34146,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,24,Economy
34147,6E-283,Hyderabad,120,non-stop,Kolkata,5082,Evening,Evening,24,Economy
34148,6E-949,Hyderabad,380,1-stop,Kolkata,5182,Night,Early Morning,24,Economy
34149,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,24,Economy
34150,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,24,Economy
34151,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,24,Economy
34152,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,24,Economy
34153,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,24,Economy
34154,6E-269,Hyderabad,350,1-stop,Kolkata,5293,Afternoon,Evening,24,Economy
34155,6E-371,Hyderabad,355,1-stop,Kolkata,5293,Evening,Night,24,Economy
34156,6E-6467,Hyderabad,365,1-stop,Kolkata,5293,Afternoon,Evening,24,Economy
34157,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,24,Economy
34158,6E-5211,Hyderabad,375,1-stop,Kolkata,5293,Evening,Night,24,Economy
34159,6E-5369,Hyderabad,385,1-stop,Kolkata,5293,Evening,Night,24,Economy
34160,6E-2456,Hyderabad,405,1-stop,Kolkata,5293,Evening,Night,24,Economy
34161,6E-6319,Hyderabad,415,1-stop,Kolkata,5293,Evening,Night,24,Economy
34162,6E-2248,Hyderabad,420,1-stop,Kolkata,5293,Afternoon,Night,24,Economy
34163,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,24,Economy
34164,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,24,Economy
34165,6E-5369,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,24,Economy
34166,6E-5211,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,24,Economy
34167,6E-6593,Hyderabad,470,1-stop,Kolkata,5293,Evening,Night,24,Economy
34168,6E-995,Hyderabad,400,2+-stop,Kolkata,5346,Early Morning,Afternoon,24,Economy
34169,6E-425,Hyderabad,370,1-stop,Kolkata,6207,Afternoon,Night,24,Economy
34170,6E-2349,Hyderabad,380,1-stop,Kolkata,6207,Night,Early Morning,24,Economy
34171,6E-6684,Hyderabad,460,1-stop,Kolkata,6207,Night,Early Morning,24,Economy
34172,6E-6151,Hyderabad,340,1-stop,Kolkata,8141,Morning,Afternoon,24,Economy
34173,6E-905,Hyderabad,295,1-stop,Kolkata,11688,Afternoon,Evening,24,Business
34174,6E-165,Hyderabad,130,non-stop,Kolkata,2395,Night,Early Morning,25,Economy
34175,6E-944,Hyderabad,125,non-stop,Kolkata,2815,Night,Night,25,Economy
34176,6E-6893,Hyderabad,130,non-stop,Kolkata,2773,Early Morning,Early Morning,25,Economy
34177,6E-283,Hyderabad,120,non-stop,Kolkata,3298,Evening,Evening,25,Economy
34178,6E-6358,Hyderabad,125,non-stop,Kolkata,3298,Morning,Afternoon,25,Economy
34179,6E-6319,Hyderabad,330,1-stop,Kolkata,4663,Evening,Night,25,Economy
34180,6E-922,Hyderabad,485,1-stop,Kolkata,4327,Afternoon,Night,25,Economy
34181,6E-6066,Hyderabad,310,1-stop,Kolkata,4663,Morning,Afternoon,25,Economy
34182,6E-371,Hyderabad,330,1-stop,Kolkata,4663,Evening,Night,25,Economy
34183,6E-6319,Hyderabad,390,1-stop,Kolkata,4663,Evening,Night,25,Economy
34184,6E-413,Hyderabad,460,1-stop,Kolkata,4663,Early Morning,Afternoon,25,Economy
34185,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,25,Economy
34186,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,25,Economy
34187,6E-827,Hyderabad,345,1-stop,Kolkata,5182,Afternoon,Evening,25,Economy
34188,6E-6066,Hyderabad,395,1-stop,Kolkata,5182,Morning,Afternoon,25,Economy
34189,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,25,Economy
34190,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,25,Economy
34191,6E-903,Hyderabad,310,1-stop,Kolkata,5293,Afternoon,Night,25,Economy
34192,6E-995,Hyderabad,335,1-stop,Kolkata,5293,Early Morning,Morning,25,Economy
34193,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,25,Economy
34194,6E-5369,Hyderabad,360,1-stop,Kolkata,5293,Evening,Night,25,Economy
34195,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,25,Economy
34196,6E-6593,Hyderabad,375,1-stop,Kolkata,5293,Evening,Night,25,Economy
34197,6E-5207,Hyderabad,425,1-stop,Kolkata,5293,Morning,Afternoon,25,Economy
34198,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,25,Economy
34199,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,25,Economy
34200,6E-643,Hyderabad,450,1-stop,Kolkata,5293,Afternoon,Night,25,Economy
34201,6E-2093,Hyderabad,460,1-stop,Kolkata,5293,Morning,Evening,25,Economy
34202,6E-425,Hyderabad,370,1-stop,Kolkata,5750,Afternoon,Night,25,Economy
34203,6E-886,Hyderabad,420,1-stop,Kolkata,5750,Morning,Evening,25,Economy
34204,6E-2248,Hyderabad,420,1-stop,Kolkata,6207,Afternoon,Night,25,Economy
34205,6E-2248,Hyderabad,480,1-stop,Kolkata,6207,Afternoon,Night,25,Economy
34206,6E-5211,Hyderabad,465,1-stop,Kolkata,7690,Evening,Night,25,Economy
34207,6E-905,Hyderabad,295,1-stop,Kolkata,10774,Afternoon,Evening,25,Business
34208,6E-165,Hyderabad,130,non-stop,Kolkata,2395,Night,Early Morning,26,Economy
34209,6E-6893,Hyderabad,130,non-stop,Kolkata,2395,Early Morning,Early Morning,26,Economy
34210,6E-6339,Hyderabad,125,non-stop,Kolkata,2815,Early Morning,Morning,26,Economy
34211,6E-6358,Hyderabad,125,non-stop,Kolkata,2815,Morning,Afternoon,26,Economy
34212,6E-944,Hyderabad,125,non-stop,Kolkata,3298,Night,Night,26,Economy
34213,6E-283,Hyderabad,120,non-stop,Kolkata,4330,Evening,Evening,26,Economy
34214,6E-922,Hyderabad,485,1-stop,Kolkata,4327,Afternoon,Night,26,Economy
34215,6E-371,Hyderabad,355,1-stop,Kolkata,4663,Evening,Night,26,Economy
34216,6E-949,Hyderabad,380,1-stop,Kolkata,4663,Night,Early Morning,26,Economy
34217,6E-6319,Hyderabad,415,1-stop,Kolkata,4663,Evening,Night,26,Economy
34218,6E-6505,Hyderabad,515,1-stop,Kolkata,4663,Night,Early Morning,26,Economy
34219,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,26,Economy
34220,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,26,Economy
34221,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,26,Economy
34222,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,26,Economy
34223,6E-905,Hyderabad,295,1-stop,Kolkata,5293,Afternoon,Evening,26,Economy
34224,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,26,Economy
34225,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,26,Economy
34226,6E-6151,Hyderabad,340,1-stop,Kolkata,5293,Morning,Afternoon,26,Economy
34227,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,26,Economy
34228,6E-6467,Hyderabad,365,1-stop,Kolkata,5293,Afternoon,Evening,26,Economy
34229,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,26,Economy
34230,6E-2349,Hyderabad,380,1-stop,Kolkata,5293,Night,Early Morning,26,Economy
34231,6E-2248,Hyderabad,420,1-stop,Kolkata,5293,Afternoon,Night,26,Economy
34232,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,26,Economy
34233,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,26,Economy
34234,6E-6684,Hyderabad,460,1-stop,Kolkata,5293,Night,Early Morning,26,Economy
34235,6E-5211,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,26,Economy
34236,6E-6593,Hyderabad,470,1-stop,Kolkata,5293,Evening,Night,26,Economy
34237,6E-149,Hyderabad,480,1-stop,Kolkata,5293,Morning,Evening,26,Economy
34238,6E-2248,Hyderabad,480,1-stop,Kolkata,5293,Afternoon,Night,26,Economy
34239,6E-6467,Hyderabad,520,1-stop,Kolkata,5293,Afternoon,Night,26,Economy
34240,6E-913,Hyderabad,525,1-stop,Kolkata,5293,Morning,Night,26,Economy
34241,6E-2763,Hyderabad,525,1-stop,Kolkata,5293,Night,Early Morning,26,Economy
34242,6E-995,Hyderabad,400,2+-stop,Kolkata,5346,Early Morning,Afternoon,26,Economy
34243,6E-425,Hyderabad,370,1-stop,Kolkata,6207,Afternoon,Night,26,Economy
34244,6E-6893,Hyderabad,130,non-stop,Kolkata,2395,Early Morning,Early Morning,27,Economy
34245,6E-165,Hyderabad,130,non-stop,Kolkata,2815,Night,Early Morning,27,Economy
34246,6E-283,Hyderabad,120,non-stop,Kolkata,3298,Evening,Evening,27,Economy
34247,6E-6358,Hyderabad,125,non-stop,Kolkata,3298,Morning,Afternoon,27,Economy
34248,6E-944,Hyderabad,125,non-stop,Kolkata,4330,Night,Night,27,Economy
34249,6E-922,Hyderabad,485,1-stop,Kolkata,4327,Afternoon,Night,27,Economy
34250,6E-6319,Hyderabad,330,1-stop,Kolkata,4663,Evening,Night,27,Economy
34251,6E-371,Hyderabad,330,1-stop,Kolkata,4663,Evening,Night,27,Economy
34252,6E-6319,Hyderabad,390,1-stop,Kolkata,4663,Evening,Night,27,Economy
34253,6E-668,Hyderabad,335,1-stop,Kolkata,5293,Evening,Night,27,Economy
34254,6E-514,Hyderabad,400,1-stop,Kolkata,5293,Afternoon,Night,27,Economy
34255,6E-514,Hyderabad,505,1-stop,Kolkata,5293,Afternoon,Night,27,Economy
34256,6E-6066,Hyderabad,310,1-stop,Kolkata,5182,Morning,Afternoon,27,Economy
34257,6E-827,Hyderabad,345,1-stop,Kolkata,5182,Afternoon,Evening,27,Economy
34258,6E-6066,Hyderabad,395,1-stop,Kolkata,5182,Morning,Afternoon,27,Economy
34259,6E-413,Hyderabad,460,1-stop,Kolkata,5182,Early Morning,Afternoon,27,Economy
34260,6E-6066,Hyderabad,510,1-stop,Kolkata,5182,Morning,Evening,27,Economy
34261,6E-6366,Hyderabad,250,1-stop,Kolkata,5293,Afternoon,Evening,27,Economy
34262,6E-809,Hyderabad,305,1-stop,Kolkata,5293,Afternoon,Night,27,Economy
34263,6E-903,Hyderabad,310,1-stop,Kolkata,5293,Afternoon,Night,27,Economy
34264,6E-149,Hyderabad,325,1-stop,Kolkata,5293,Morning,Afternoon,27,Economy
34265,6E-995,Hyderabad,335,1-stop,Kolkata,5293,Early Morning,Morning,27,Economy
34266,6E-157,Hyderabad,345,1-stop,Kolkata,5293,Early Morning,Morning,27,Economy
34267,6E-879,Hyderabad,375,1-stop,Kolkata,5293,Morning,Evening,27,Economy
34268,6E-6593,Hyderabad,375,1-stop,Kolkata,5293,Evening,Night,27,Economy
34269,6E-2248,Hyderabad,420,1-stop,Kolkata,5293,Afternoon,Night,27,Economy
34270,6E-5207,Hyderabad,425,1-stop,Kolkata,5293,Morning,Afternoon,27,Economy
34271,6E-384,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,27,Economy
34272,6E-6151,Hyderabad,435,1-stop,Kolkata,5293,Morning,Evening,27,Economy
34273,6E-5211,Hyderabad,465,1-stop,Kolkata,5293,Evening,Night,27,Economy
34274,6E-2248,Hyderabad,480,1-stop,Kolkata,5293,Afternoon,Night,27,Economy
34275,6E-6467,Hyderabad,520,1-stop,Kolkata,5293,Afternoon,Night,27,Economy
34276,6E-905,Hyderabad,295,1-stop,Kolkata,5750,Afternoon,Evening,27,Economy
34277,6E-425,Hyderabad,370,1-stop,Kolkata,5750,Afternoon,Night,27,Economy
34278,6E-886,Hyderabad,420,1-stop,Kolkata,5750,Morning,Evening,27,Economy
34279,6E-6893,Hyderabad,130,non-stop,Kolkata,2773,Early Morning,Early Morning,28,Economy
34280,6E-6339,Hyderabad,125,non-stop,Kolkata,2815,Early Morning,Morning,28,Economy
34281,6E-283,Hyderabad,120,non-stop,Kolkata,3298,Evening,Evening,28,Economy
34282,6E-944,Hyderabad,125,non-stop,Kolkata,3298,Night,Night,28,Economy
34283,6E-6358,Hyderabad,125,non-stop,Kolkata,3298,Morning,Afternoon,28,Economy
34284,6E-165,Hyderabad,130,non-stop,Kolkata,4330,Night,Early Morning,28,Economy
34285,6E-6242,Hyderabad,320,1-stop,Kolkata,4327,Early Morning,Afternoon,28,Economy
34286,6E-6242,Hyderabad,475,1-stop,Kolkata,4327,Early Morning,Afternoon,28,Economy
